Order ID;Order Date;Day of Week;Ship Mode;Customer ID;Customer Name;Origin Channel;Country/Region;City;State;Postal Code;Region;Category;Sub-Category;Product ID;Sales;Quantity;Discount;Profit
CA-2019-108196;25/11/2019;Monday;Standard Class;CS-12505;Cindy Stewart;Email;United States;Lancaster;Ohio;43130;East;Special Projects Muesil;Low Sugar;TEC-MA-10000418;4499.985;5;0.7;-6599.978
CA-2020-165323;17/6/2020;Wednesday;Standard Class;SR-20740;Steven Roelle;Facebook;United States;New York City;New York;10024;East;Special Projects Muesil;Low Sugar;TEC-MA-10003673;3404.5;5;0;1668.205
CA-2019-169663;10/3/2019;Sunday;First Class;RH-19510;Rick Huthwaite;Facebook;United States;Los Angeles;California;90045;West;Special Projects Muesil;Low Sugar;TEC-MA-10000984;3357.6;3;0.2;377.73
CA-2018-149846;22/5/2018;Tuesday;Standard Class;SB-20185;Sarah Brown;Email;United States;Los Angeles;California;90045;West;Special Projects Muesil;Low Sugar;TEC-MA-10004002;2973.32;7;0.2;334.4985
CA-2018-114811;8/11/2018;Thursday;First Class;KD-16495;Keith Dawkins;Sales;United States;New York City;New York;10024;East;Special Projects Muesil;Low Sugar;TEC-MA-10000045;4643.8;4;0;2229.024
CA-2018-154284;21/12/2018;Friday;Second Class;SZ-20035;Sam Zeldin;Facebook;United States;Saint Charles;Illinois;60174;Central;Special Projects Muesil;Low Sugar;TEC-MA-10004241;600.53;2;0.3;137.264
CA-2018-145758;30/10/2018;Tuesday;First Class;BF-11020;Barry Französisch;Sales;United States;New York City;New York;10024;East;Special Projects Muesil;Low Sugar;TEC-MA-10004552;1035.8;4;0;269.308
CA-2019-158841;2/2/2019;Saturday;Second Class;SE-20110;Sanjit Engle;Email;United States;Arlington;Virginia;22204;South;Special Projects Muesil;Low Sugar;TEC-MA-10001127;8749.95;5;0;2799.984
CA-2017-121629;28/11/2017;Tuesday;Standard Class;BT-11680;Brian Thompson;Email;United States;Houston;Texas;77041;Central;Special Projects Muesil;Low Sugar;TEC-MA-10004679;998.85;5;0.4;-199.77
CA-2019-149916;22/12/2019;Sunday;Second Class;ED-13885;Emily Ducich;Facebook;United States;Seattle;Washington;98115;West;Special Projects Muesil;Low Sugar;TEC-MA-10000752;11.56;1;0.2;3.757
CA-2020-128076;2/2/2020;Sunday;Standard Class;BO-11350;Bill Overfelt;Sales;United States;San Diego;California;92105;West;Special Projects Muesil;Low Sugar;TEC-MA-10002109;239.984;2;0.2;38.9974
CA-2019-158260;4/11/2019;Monday;Standard Class;CC-12475;Cindy Chapman;Email;United States;San Diego;California;92037;West;Special Projects Muesil;Low Sugar;TEC-MA-10003176;686.4;2;0.2;77.22
US-2017-105137;10/10/2017;Tuesday;First Class;RB-19435;Richard Bierner;Email;United States;Columbus;Ohio;43229;East;Special Projects Muesil;Low Sugar;TEC-MA-10002694;101.994;2;0.7;-71.3958
CA-2020-126928;17/9/2020;Thursday;Standard Class;GZ-14470;Gary Zandusky;Email;United States;Morristown;New Jersey;7960;East;Special Projects Muesil;Low Sugar;TEC-MA-10004626;480;4;0;225.6
CA-2019-159023;3/11/2019;Sunday;First Class;NW-18400;Natalie Webber;Email;United States;Portland;Oregon;97206;West;Special Projects Muesil;Low Sugar;TEC-MA-10003337;179.991;3;0.7;-251.9874
CA-2020-105620;25/12/2020;Friday;First Class;JH-15430;Jennifer Halladay;Email;United States;Hialeah;Florida;33012;South;Special Projects Muesil;Low Sugar;TEC-MA-10004626;120;2;0.5;-7.2
CA-2018-163181;7/11/2018;Wednesday;Standard Class;AB-10105;Adrian Barton;Email;United States;Houston;Texas;77041;Central;Special Projects Muesil;Low Sugar;TEC-MA-10001016;287.91;3;0.4;33.5895
CA-2019-100300;24/6/2019;Monday;Second Class;MJ-17740;Max Jones;Email;United States;San Diego;California;92037;West;Special Projects Muesil;Low Sugar;TEC-MA-10000984;4476.8;4;0.2;503.64
CA-2017-152618;14/3/2017;Tuesday;First Class;RB-19465;Rick Bensley;Facebook;United States;Chicago;Illinois;60653;Central;Special Projects Muesil;Low Sugar;TEC-MA-10003626;574.91;2;0.3;156.047
CA-2019-140977;16/6/2019;Sunday;Second Class;JL-15175;James Lanier;Facebook;United States;Chattanooga;Tennessee;37421;South;Special Projects Muesil;Low Sugar;TEC-MA-10003493;91.475;1;0.5;-1.8295
CA-2019-129280;3/5/2019;Friday;First Class;SM-20905;Susan MacKendrick;Email;United States;Newark;Ohio;43055;East;Special Projects Muesil;Low Sugar;TEC-MA-10003589;224.937;3;0.7;-164.9538
CA-2018-143147;26/5/2018;Saturday;Second Class;PS-18760;Pamela Stobb;Email;United States;San Antonio;Texas;78207;Central;Special Projects Muesil;Low Sugar;TEC-MA-10004679;399.54;2;0.4;-79.908
CA-2019-105816;11/12/2019;Wednesday;Standard Class;JM-15265;Janet Molinari;Sales;United States;New York City;New York;10024;East;Power Muesli;Maple Sweetened;OFF-FA-10000304;15.26;7;0;6.2566
CA-2017-115259;25/8/2017;Friday;Second Class;RC-19960;Ryan Crowe;Email;United States;Columbus;Ohio;43229;East;Power Muesli;Maple Sweetened;OFF-FA-10000621;40.096;14;0.2;14.5348
US-2020-164147;2/2/2020;Sunday;First Class;DW-13585;Dorothy Wardle;Sales;United States;Columbus;Ohio;43229;East;Power Muesli;Maple Sweetened;OFF-FA-10002780;21.456;9;0.2;6.9732
CA-2019-145583;13/10/2019;Sunday;Standard Class;LC-16885;Lena Creighton;Email;United States;Roseville;California;95661;West;Power Muesli;Maple Sweetened;OFF-FA-10002988;4.02;2;0;1.9698
CA-2020-135860;1/12/2020;Tuesday;Standard Class;JH-15985;Joseph Holt;Email;United States;Saginaw;Michigan;48601;Central;Power Muesli;Maple Sweetened;OFF-FA-10000134;52.29;9;0;16.2099
CA-2018-169397;24/12/2018;Monday;First Class;JB-15925;Joni Blumstein;Email;United States;Dublin;Ohio;43017;East;Power Muesli;Maple Sweetened;OFF-FA-10000585;5.584;2;0.2;1.8148
CA-2019-111010;22/1/2019;Tuesday;Standard Class;PG-18895;Paul Gonzalez;Email;United States;Morristown;New Jersey;7960;East;Power Muesli;Maple Sweetened;OFF-FA-10003472;7.56;6;0;0.3024
CA-2019-110772;20/11/2019;Wednesday;Second Class;NZ-18565;Nick Zandusky;Facebook;United States;Columbus;Ohio;43229;East;Power Muesli;Maple Sweetened;OFF-FA-10002983;19.096;7;0.2;6.6836
CA-2017-111451;26/12/2017;Tuesday;First Class;KL-16555;Kelly Lampkin;Sales;United States;Colorado Springs;Colorado;80906;West;Power Muesli;Maple Sweetened;OFF-FA-10004854;27.552;3;0.2;9.2988
CA-2017-156601;19/9/2017;Tuesday;Standard Class;FA-14230;Frank Atkinson;Sales;United States;Long Beach;California;90805;West;Power Muesli;Maple Sweetened;OFF-FA-10000624;7.16;2;0;3.58
CA-2018-128167;22/6/2018;Friday;Second Class;KL-16645;Ken Lonsdale;Email;United States;Layton;Utah;84041;West;Power Muesli;Maple Sweetened;OFF-FA-10000490;4.96;4;0;2.3312
CA-2017-122336;13/4/2017;Thursday;Second Class;JD-15895;Jonathan Doherty;Sales;United States;Philadelphia;Pennsylvania;19140;East;Power Muesli;Maple Sweetened;OFF-FA-10002780;30.992;13;0.2;10.0724
CA-2018-158792;26/12/2018;Wednesday;Standard Class;BD-11605;Brian Dahlen;Email;United States;Lawrence;Massachusetts;1841;East;Power Muesli;Maple Sweetened;OFF-FA-10002815;22.2;5;0;10.434
CA-2020-101945;24/11/2020;Tuesday;Standard Class;GT-14710;Greg Tran;Email;United States;Houston;Texas;77070;Central;Power Muesli;Maple Sweetened;OFF-FA-10004248;10.824;3;0.2;2.5707
CA-2018-130736;7/12/2018;Friday;First Class;JF-15490;Jeremy Farry;Email;United States;Seattle;Washington;98105;West;Power Muesli;Maple Sweetened;OFF-FA-10003467;3.96;2;0;0
CA-2020-164826;28/12/2020;Monday;Standard Class;JF-15415;Jennifer Ferguson;Email;United States;New York City;New York;10024;East;Power Muesli;Maple Sweetened;OFF-FA-10000585;13.96;4;0;6.4216
CA-2019-103947;1/4/2019;Monday;Standard Class;BB-10990;Barry Blumstein;Sales;United States;Sierra Vista;Arizona;85635;West;Power Muesli;Maple Sweetened;OFF-FA-10003112;31.56;5;0.2;9.8625
CA-2019-143308;4/11/2019;Monday;First Class;RC-19825;Roy Collins;Email;United States;Louisville;Kentucky;40214;South;Power Muesli;Maple Sweetened;OFF-FA-10000621;10.74;3;0;5.2626
CA-2020-126956;21/8/2020;Friday;Standard Class;GT-14710;Greg Tran;Email;United States;Lakeville;Minnesota;55044;Central;Power Muesli;Maple Sweetened;OFF-FA-10002280;35;7;0;16.8
CA-2020-161984;10/4/2020;Friday;Standard Class;SJ-20125;Sanjit Jacobs;Facebook;United States;New Brunswick;New Jersey;8901;East;Power Muesli;Maple Sweetened;OFF-FA-10000624;7.16;2;0;3.58
CA-2019-105585;26/8/2019;Monday;First Class;RF-19735;Roland Fjeld;Email;United States;San Jose;California;95123;West;Power Muesli;Maple Sweetened;OFF-FA-10002983;10.23;3;0;4.9104
CA-2019-105284;24/11/2019;Sunday;Standard Class;MG-17650;Matthew Grinstein;Facebook;United States;Philadelphia;Pennsylvania;19143;East;Power Muesli;Maple Sweetened;OFF-FA-10001754;4.416;3;0.2;1.6008
CA-2018-161263;16/4/2018;Monday;Standard Class;TS-21160;Theresa Swint;Sales;United States;Toledo;Ohio;43615;East;Power Muesli;Maple Sweetened;OFF-FA-10004838;10.416;7;0.2;-2.2134
CA-2018-161263;16/4/2018;Monday;Standard Class;TS-21160;Theresa Swint;Sales;United States;Toledo;Ohio;43615;East;Power Muesli;Maple Sweetened;OFF-FA-10003059;1.448;1;0.2;0.2353
US-2019-110156;19/11/2019;Tuesday;Standard Class;EH-13945;Eric Hoffmann;Email;United States;Houston;Texas;77041;Central;Power Muesli;Maple Sweetened;OFF-FA-10003495;58.368;12;0.2;21.888
CA-2017-146969;29/9/2017;Friday;Standard Class;AP-10915;Arthur Prichep;Email;United States;Los Angeles;California;90045;West;Power Muesli;Maple Sweetened;OFF-FA-10001561;8.72;4;0;2.8776
CA-2018-112452;4/4/2018;Wednesday;First Class;NC-18340;Nat Carroll;Email;United States;Lansing;Michigan;48911;Central;Power Muesli;Maple Sweetened;OFF-FA-10000735;5.84;2;0;2.628
CA-2019-137050;14/7/2019;Sunday;Second Class;SW-20755;Steven Ward;Sales;United States;New York City;New York;10009;East;Power Muesli;Maple Sweetened;OFF-FA-10002988;14.07;7;0;6.8943
CA-2017-127012;11/8/2017;Friday;Standard Class;GM-14680;Greg Matthias;Email;United States;Seattle;Washington;98105;West;Power Muesli;Maple Sweetened;OFF-FA-10004854;22.96;2;0;10.7912
US-2019-162859;15/2/2019;Friday;Standard Class;PG-18820;Patrick Gardner;Email;United States;New York City;New York;10009;East;Power Muesli;Maple Sweetened;OFF-FA-10000304;8.72;4;0;3.5752
US-2019-108504;5/2/2019;Tuesday;First Class;PP-18955;Paul Prost;Facebook;United States;Smyrna;Georgia;30080;South;Power Muesli;Maple Sweetened;OFF-FA-10000053;9.45;5;0;189
US-2019-104794;16/12/2019;Monday;First Class;KD-16495;Keith Dawkins;Sales;United States;New York City;New York;10009;East;Power Muesli;Maple Sweetened;OFF-FA-10001754;3.68;2;0;1.8032
CA-2017-119032;27/11/2017;Monday;Standard Class;MS-17770;Maxwell Schwartz;Email;United States;New York City;New York;10035;East;Power Muesli;Maple Sweetened;OFF-FA-10003021;3.76;2;0;1.316
CA-2018-148432;7/11/2018;Wednesday;Second Class;MC-18130;Mike Caudle;Sales;United States;Newark;Delaware;19711;East;Power Muesli;Maple Sweetened;OFF-FA-10004968;26.18;7;0;0.5236
CA-2020-159884;31/8/2020;Monday;Standard Class;JF-15490;Jeremy Farry;Email;United States;Tempe;Arizona;85281;West;Power Muesli;Maple Sweetened;OFF-FA-10000585;8.376;3;0.2;2.7222
CA-2017-166884;11/3/2017;Saturday;Second Class;CK-12205;Chloris Kastensmidt;Email;United States;Columbus;Ohio;43229;East;Power Muesli;Maple Sweetened;OFF-FA-10001561;10.464;6;0.2;1.7004
CA-2018-131338;9/8/2018;Thursday;First Class;NP-18325;Naresj Patel;Email;United States;New York City;New York;10024;East;Power Muesli;Maple Sweetened;OFF-FA-10000992;10.65;3;0;5.0055
US-2019-132423;15/4/2019;Monday;Standard Class;MY-18295;Muhammed Yedwab;Sales;United States;Grapevine;Texas;76051;Central;Power Muesli;Maple Sweetened;OFF-FA-10002988;8.04;5;0.2;2.9145
US-2017-134712;29/11/2017;Wednesday;Standard Class;BS-11380;Bill Stewart;Sales;United States;Skokie;Illinois;60076;Central;Power Muesli;Maple Sweetened;OFF-FA-10003112;12.624;2;0.2;3.945
CA-2018-105221;1/11/2018;Thursday;First Class;VM-21685;Valerie Mitchum;Facebook;United States;Philadelphia;Pennsylvania;19140;East;Power Muesli;Maple Sweetened;OFF-FA-10001135;3.168;2;0.2;-0.7128
US-2020-132444;18/11/2020;Wednesday;First Class;CD-12280;Christina DeMoss;Email;United States;Seattle;Washington;98105;West;Power Muesli;Maple Sweetened;OFF-FA-10000611;2.96;2;0;1.4208
CA-2019-128531;24/11/2019;Sunday;Second Class;NS-18505;Neola Schneider;Email;United States;Dallas;Texas;75217;Central;Power Muesli;Maple Sweetened;OFF-FA-10002676;4.344;3;0.2;0.8688
CA-2017-139857;2/2/2017;Thursday;Standard Class;CD-12790;Cynthia Delaney;Facebook;United States;San Diego;California;92037;West;Power Muesli;Maple Sweetened;OFF-FA-10001843;12.35;5;0;5.8045
CA-2019-121034;8/8/2019;Thursday;Second Class;JF-15565;Jill Fjeld;Email;United States;Dallas;Texas;75081;Central;Power Muesli;Maple Sweetened;OFF-FA-10000585;11.168;4;0.2;3.6296
CA-2019-168956;16/2/2019;Saturday;Standard Class;EA-14035;Erin Ashbrook;Sales;United States;Chicago;Illinois;60623;Central;Power Muesli;Maple Sweetened;OFF-FA-10000304;6.976;4;0.2;1.8312
CA-2017-140165;13/5/2017;Saturday;First Class;EH-14005;Erica Hernandez;Facebook;United States;Hialeah;Florida;33012;South;Power Muesli;Maple Sweetened;OFF-FA-10002815;7.104;2;0.2;2.3976
CA-2017-148950;14/12/2017;Thursday;Standard Class;JD-16015;Joy Daniels;Email;United States;Chicago;Illinois;60610;Central;Power Muesli;Maple Sweetened;OFF-FA-10003059;2.896;2;0.2;0.4706
CA-2020-133648;25/6/2020;Thursday;Standard Class;ML-17755;Max Ludwig;Facebook;United States;Springfield;Oregon;97477;West;Power Muesli;Maple Sweetened;OFF-FA-10004395;11.304;3;0.2;-2.1195
CA-2017-106439;31/10/2017;Tuesday;Standard Class;GG-14650;Greg Guthrie;Sales;United States;Los Angeles;California;90049;West;Power Muesli;Maple Sweetened;OFF-FA-10002975;11.34;3;0;5.2164
CA-2019-140501;23/6/2019;Sunday;Standard Class;IM-15070;Irene Maddox;Email;United States;New York City;New York;10009;East;Power Muesli;Maple Sweetened;OFF-FA-10004076;3.96;2;0;1.4652
CA-2018-164882;31/10/2018;Wednesday;First Class;SG-20080;Sandra Glassco;Email;United States;Redlands;California;92374;West;Power Muesli;Maple Sweetened;OFF-FA-10000585;17.45;5;0;8.027
CA-2018-122210;30/11/2018;Friday;Standard Class;WB-21850;William Brown;Email;United States;Philadelphia;Pennsylvania;19134;East;Power Muesli;Maple Sweetened;OFF-FA-10000053;10.584;7;0.2;-2.3814
CA-2019-155481;1/9/2019;Sunday;Standard Class;DK-13225;Dean Katz;Sales;United States;Philadelphia;Pennsylvania;19140;East;Power Muesli;Maple Sweetened;OFF-FA-10002780;16.688;7;0.2;5.4236
CA-2019-111115;25/7/2019;Thursday;Second Class;LB-16735;Larry Blacks;Email;United States;Los Angeles;California;90032;West;Power Muesli;Maple Sweetened;OFF-FA-10000624;21.48;6;0;10.74
CA-2020-130771;29/7/2020;Wednesday;Standard Class;LA-16780;Laura Armstrong;Sales;United States;Austin;Texas;78745;Central;Power Muesli;Maple Sweetened;OFF-FA-10003059;2.896;2;0.2;0.4706
CA-2020-103380;21/11/2020;Saturday;Standard Class;BF-11005;Barry Franz;Facebook;United States;Pasadena;California;91104;West;Power Muesli;Maple Sweetened;OFF-FA-10004248;9.02;2;0;3.5178
CA-2018-117611;8/11/2018;Thursday;Second Class;MZ-17335;Maria Zettner;Facebook;United States;San Diego;California;92024;West;Power Muesli;Maple Sweetened;OFF-FA-10002280;5;1;0;2.4
CA-2019-159940;7/7/2019;Sunday;Second Class;BF-11020;Barry Französisch;Sales;United States;Aurora;Illinois;60505;Central;Power Muesli;Maple Sweetened;OFF-FA-10000936;2.632;1;0.2;0.8225
CA-2020-119669;24/1/2020;Friday;Standard Class;TP-21130;Theone Pippenger;Email;United States;Smyrna;Georgia;30080;South;Power Muesli;Maple Sweetened;OFF-FA-10000053;5.67;3;0;0.1134
CA-2019-118052;6/5/2019;Monday;Standard Class;BE-11455;Brad Eason;Facebook;United States;Lorain;Ohio;44052;East;Power Muesli;Maple Sweetened;OFF-FA-10004248;7.216;2;0.2;1.7138
CA-2018-145065;12/12/2018;Wednesday;First Class;DK-13375;Dennis Kane;Email;United States;San Diego;California;92105;West;Power Muesli;Maple Sweetened;OFF-FA-10001229;7.86;2;0;3.6156
CA-2017-162684;1/8/2017;Tuesday;Standard Class;AS-10630;Ann Steele;Facebook;United States;Philadelphia;Pennsylvania;19120;East;Power Muesli;Maple Sweetened;OFF-FA-10000992;5.68;2;0.2;1.917
US-2020-147669;25/12/2020;Friday;Standard Class;SV-20935;Susan Vittorini;Email;United States;Fairfield;Ohio;45014;East;Power Muesli;Maple Sweetened;OFF-FA-10002975;39.312;13;0.2;12.7764
CA-2017-111500;17/8/2017;Thursday;Standard Class;DJ-13510;Don Jones;Sales;United States;Little Rock;Arkansas;72209;South;Power Muesli;Maple Sweetened;OFF-FA-10002676;12.67;7;0;4.5612
CA-2017-145317;18/3/2017;Saturday;Standard Class;SM-20320;Sean Miller;Facebook;United States;Jacksonville;Florida;32216;South;Power Muesli;Maple Sweetened;OFF-FA-10003112;18.936;3;0.2;5.9175
CA-2017-121286;4/11/2017;Saturday;Second Class;ON-18715;Odella Nelson;Sales;United States;Cary;North Carolina;27511;South;Power Muesli;Maple Sweetened;OFF-FA-10000585;8.376;3;0.2;2.7222
CA-2018-149972;21/9/2018;Friday;First Class;CD-12790;Cynthia Delaney;Facebook;United States;Los Angeles;California;90036;West;Power Muesli;Maple Sweetened;OFF-FA-10002763;7.9;2;0;2.528
CA-2018-148635;25/7/2018;Wednesday;Second Class;MH-18025;Michelle Huthwaite;Email;United States;Seattle;Washington;98115;West;Power Muesli;Maple Sweetened;OFF-FA-10004395;9.42;2;0;471
US-2020-102638;29/12/2020;Tuesday;First Class;MC-17845;Michael Chen;Email;United States;New York City;New York;10035;East;Power Muesli;Maple Sweetened;OFF-FA-10002988;6.03;3;0;2.9547
CA-2020-166415;19/2/2020;Wednesday;Standard Class;ME-17725;Max Engle;Email;United States;Seattle;Washington;98103;West;Power Muesli;Maple Sweetened;OFF-FA-10004968;11.22;3;0;0.2244
CA-2019-160129;23/11/2019;Saturday;First Class;LS-17200;Luke Schmidt;Sales;United States;Philadelphia;Pennsylvania;19140;East;Power Muesli;Maple Sweetened;OFF-FA-10002763;15.8;5;0.2;2.37
CA-2017-156993;28/6/2017;Wednesday;Standard Class;RW-19630;Rob Williams;Sales;United States;Detroit;Michigan;48234;Central;Power Muesli;Maple Sweetened;OFF-FA-10003495;6.08;1;0;3.04
CA-2018-158456;24/12/2018;Monday;Standard Class;KT-16465;Kean Takahito;Email;United States;Los Angeles;California;90032;West;Power Muesli;Maple Sweetened;OFF-FA-10004854;45.92;4;0;21.5824
CA-2018-123568;8/11/2018;Thursday;Standard Class;SC-20095;Sanjit Chand;Email;United States;West Jordan;Utah;84084;West;Power Muesli;Maple Sweetened;OFF-FA-10002701;5.04;3;0;0.2016
CA-2018-114468;23/8/2018;Thursday;First Class;TD-20995;Tamara Dahlen;Email;United States;Bolingbrook;Illinois;60440;Central;Power Muesli;Maple Sweetened;OFF-FA-10003021;12.032;8;0.2;2.256
CA-2019-169026;8/8/2019;Thursday;Standard Class;CM-12655;Corinna Mitchell;Facebook;United States;Jackson;Mississippi;39212;South;Power Muesli;Maple Sweetened;OFF-FA-10001883;23.34;3;0;0.2334
CA-2017-108189;2/10/2017;Monday;First Class;ES-14080;Erin Smith;Sales;United States;Tempe;Arizona;85281;West;Power Muesli;Maple Sweetened;OFF-FA-10000735;4.672;2;0.2;1.46
CA-2019-157868;23/12/2019;Monday;Standard Class;MC-17590;Matt Collister;Sales;United States;Grand Rapids;Michigan;49505;Central;Power Muesli;Maple Sweetened;OFF-FA-10000992;24.85;7;0;11.6795
CA-2017-115980;15/7/2017;Saturday;Standard Class;VW-21775;Victoria Wilson;Sales;United States;Sioux Falls;South Dakota;57103;Central;Power Muesli;Maple Sweetened;OFF-FA-10000304;6.54;3;0;2.6814
CA-2020-116358;2/11/2020;Monday;Standard Class;KM-16225;Kalyca Meade;Sales;United States;Overland Park;Kansas;66212;Central;Power Muesli;Maple Sweetened;OFF-FA-10003495;18.24;3;0;9.12
CA-2019-145982;27/8/2019;Tuesday;Second Class;TB-21055;Ted Butterfield;Email;United States;Quincy;Massachusetts;2169;East;Power Muesli;Maple Sweetened;OFF-FA-10000735;11.68;4;0;5.256
CA-2020-148404;7/10/2020;Wednesday;Standard Class;Dp-13240;Dean percer;Facebook;United States;Charlotte;North Carolina;28205;South;Power Muesli;Maple Sweetened;OFF-FA-10003112;18.936;3;0.2;5.9175
CA-2019-116540;2/9/2019;Monday;First Class;SS-20590;Sonia Sunley;Email;United States;Madison;Wisconsin;53711;Central;Power Muesli;Maple Sweetened;OFF-FA-10002676;1.81;1;0;0.6516
